Average Salary,District Code,District Name,FTE Count,Salary Totals,Year
"  $76,488",3420000,Wilmington,    283.0,"     $21,646,091",2018
"  $76,086",3430000,Winchendon,     88.0,"      $6,710,826",2018
"  $79,245",3440000,Winchester,    360.0,"     $28,551,815",2018
"  $79,450",3460000,Winthrop,    133.0,"     $10,535,091",2018
"  $81,497",3470000,Woburn,    375.0,"     $30,528,954",2018
"  $80,587",3480000,Worcester,"  1,811.0","    $145,910,759",2018
"  $54,672",3490000,Worthington,      7.0,"        $360,832",2018
"  $77,646",3500000,Wrentham,     76.0,"      $5,932,140",2018
"  $80,204",0,State Totals," 70,360.9","  $5,643,231,350",2018
"  $93,861",10000,Abington,    122.2,"     $11,469,788",2019
"  $86,677",6000000,Acton-Boxborough,    380.1,"     $32,945,978",2019
"  $69,108",30000,Acushnet,     75.5,"      $5,217,686",2019
"  $84,212",6030000,Adams-Cheshire,     82.2,"      $6,920,007",2019
"  $79,828",50000,Agawam,    320.5,"     $25,584,999",2019
"  $79,129",70000,Amesbury,    170.8,"     $13,515,170",2019
"  $78,834",80000,Amherst,    122.6,"      $9,665,059",2019
"  $85,412",6050000,Amherst-Pelham,    113.8,"      $9,719,850",2019
"  $86,640",90000,Andover,    491.5,"     $42,583,749",2019
"  $74,792",100000,Arlington,    421.0,"     $31,487,608",2019
"  $70,364",6100000,Ashburnham-Westminster,    162.7,"     $11,448,289",2019
"  $81,454",140000,Ashland,    203.3,"     $16,559,651",2019
"  $74,767",8010000,Assabet Valley Regional Vocational Technical,    115.1,"      $8,605,664",2019
"  $66,816",6150000,Athol-Royalston,    106.4,"      $7,109,204",2019
"  $86,233",160000,Attleboro,    383.9,"     $33,104,772",2019
"  $75,306",170000,Auburn,    184.9,"     $13,924,058",2019
"  $75,126",180000,Avon,     68.4,"      $5,138,623",2019
"  $64,689",6160000,Ayer Shirley School District,    138.3,"      $8,946,438",2019
"  $82,619",200000,Barnstable,    367.5,"     $30,362,307",2019
"  $93,960",230000,Bedford,    234.6,"     $22,043,083",2019
"  $72,652",240000,Belchertown,    169.3,"     $12,296,435",2019
"  $79,784",250000,Bellingham,    167.0,"     $13,323,966",2019
"  $93,414",260000,Belmont,    280.6,"     $26,213,063",2019
"  $79,099",270000,Berkley,     60.8,"      $4,809,249",2019
"  $76,551",6180000,Berkshire Hills,    110.9,"      $8,489,457",2019
"  $82,876",280000,Berlin,     19.0,"      $1,574,650",2019
"  $70,616",6200000,Berlin-Boylston,     47.8,"      $3,375,436",2019
"  $75,612",300000,Beverly,    339.7,"     $25,685,258",2019
"  $89,840",310000,Billerica,    365.3,"     $32,818,630",2019
"  $78,846",8050000,Blackstone Valley Regional Vocational Technical,    103.5,"      $8,160,566",2019
"  $73,344",6220000,Blackstone-Millville,    120.2,"      $8,815,943",2019
"  $87,952",8060000,Blue Hills Regional Vocational Technical,     86.0,"      $7,563,910",2019
" $104,525",350000,Boston,"  4,316.4","    $451,170,740",2019
"  $84,155",360000,Bourne,    145.4,"     $12,236,204",2019
"  $83,474",380000,Boxford,     60.7,"      $5,066,868",2019
"  $76,876",390000,Boylston,     22.8,"      $1,752,762",2019
"  $85,197",400000,Braintree,    427.3,"     $36,406,328",2019
"  $83,705",410000,Brewster,     43.0,"      $3,599,324",2019
"  $86,428",6250000,Bridgewater-Raynham,    334.0,"     $28,870,594",2019
"  $78,630",430000,Brimfield,     25.4,"      $1,997,193",2019
"  $73,027",9100000,Bristol County Agricultural,     34.6,"      $2,526,745",2019
"  $91,612",8100000,Bristol-Plymouth Regional Vocational Technical,    103.0,"      $9,431,431",2019
" $100,578",440000,Brockton,    997.9,"    $100,366,526",2019
"  $75,251",450000,Brookfield,     22.9,"      $1,723,245",2019
"  $98,614",460000,Brookline,    645.8,"     $63,684,809",2019
"  $99,309",480000,Burlington,    315.9,"     $31,371,822",2019
"  $92,884",490000,Cambridge,    689.6,"     $64,052,625",2019
"  $86,846",500000,Canton,    245.4,"     $21,311,918",2019
"  $81,508",8150000,Cape Cod Regional Vocational Technical,     63.8,"      $5,200,207",2019
" $104,201",510000,Carlisle,     56.6,"      $5,897,803",2019
"  $70,060",520000,Carver,    125.6,"      $8,799,597",2019
"  $74,452",6350000,Central Berkshire,    121.7,"      $9,060,844",2019
"  $79,225",560000,Chelmsford,    375.4,"     $29,742,664",2019
"  $70,126",570000,Chelsea,    428.9,"     $30,076,840",2019
"  $77,129",6320000,Chesterfield-Goshen,     12.9,"        $994,965",2019
"  $78,097",610000,Chicopee,    578.9,"     $45,210,257",2019
"  $72,439",630000,Clarksburg,     16.2,"      $1,173,505",2019
"  $71,305",640000,Clinton,    150.0,"     $10,695,770",2019
"  $86,962",650000,Cohasset,    122.3,"     $10,635,451",2019
"  $99,937",670000,Concord,    170.6,"     $17,049,251",2019
" $107,527",6400000,Concord-Carlisle,    101.8,"     $10,946,244",2019
"  $63,701",680000,Conway,     13.4,"        $853,595",2019
"  $82,108",710000,Danvers,    271.7,"     $22,308,730",2019
"  $78,251",720000,Dartmouth,    275.0,"     $21,519,124",2019
"  $85,445",730000,Dedham,    230.3,"     $19,678,088",2019
"  $63,373",740000,Deerfield,     38.0,"      $2,408,174",2019
"  $82,126",6450000,Dennis-Yarmouth,    269.5,"     $22,133,060",2019
"  $75,257",6500000,Dighton-Rehoboth,    229.3,"     $17,256,442",2019
"  $71,806",770000,Douglas,     94.3,"      $6,771,277",2019
"  $92,531",780000,Dover,     40.8,"      $3,775,249",2019
"  $97,806",6550000,Dover-Sherborn,    106.8,"     $10,445,679",2019
"  $73,305",790000,Dracut,    224.4,"     $16,449,709",2019
"  $75,332",6580000,Dudley-Charlton Reg,    271.1,"     $20,422,834",2019
"  $84,279",820000,Duxbury,    225.7,"     $19,021,823",2019
"  $73,713",830000,East Bridgewater,    155.7,"     $11,477,085",2019
"  $83,985",870000,East Longmeadow,    187.5,"     $15,747,166",2019
"  $90,799",850000,Eastham,     20.7,"      $1,879,547",2019
"  $69,804",860000,Easthampton,    116.6,"      $8,139,118",2019
"  $78,656",880000,Easton,    272.1,"     $21,402,420",2019
" $100,739",890000,Edgartown,     38.4,"      $3,868,372",2019
"  $79,393",910000,Erving,     18.2,"      $1,444,946",2019
"  $81,641",8170000,Essex North Shore Agricultural and Technical School District,    121.2,"      $9,894,907",2019
"  $90,216",930000,Everett,    479.9,"     $43,294,533",2019
"  $71,771",940000,Fairhaven,    148.7,"     $10,672,336",2019
"  $74,386",950000,Fall River,    739.5,"     $55,008,120",2019
"  $79,615",960000,Falmouth,    293.7,"     $23,382,838",2019
"  $52,975",6620000,Farmington River Reg,     12.8,"        $678,082",2019
"  $74,113",970000,Fitchburg,    371.3,"     $27,518,145",2019
"  $60,036",980000,Florida,      9.8,"        $588,350",2019
"  $91,266",990000,Foxborough,    205.1,"     $18,718,629",2019
"  $88,521",1000000,Framingham,    698.5,"     $61,831,647",2019
"  $81,404",1010000,Franklin,    393.8,"     $32,059,328",2019
"  $82,421",8180000,Franklin County Regional Vocational Technical,     48.6,"      $4,005,644",2019
"  $76,144",6650000,Freetown-Lakeville,    197.2,"     $15,015,507",2019
"  $70,627",6700000,Frontier,     52.4,"      $3,700,859",2019
"  $66,830",1030000,Gardner,    178.1,"     $11,902,460",2019
"  $63,317",6720000,Gateway,     81.2,"      $5,141,335",2019
"  $82,354",1050000,Georgetown,     97.0,"      $7,988,374",2019
"  $62,213",6740000,Gill-Montague,     88.4,"      $5,499,587",2019
"  $83,509",1070000,Gloucester,    252.0,"     $21,044,238",2019
"  $63,291",1090000,Gosnold,       .9,"         $56,962",2019
"  $73,531",1100000,Grafton,    236.8,"     $17,412,378",2019
"  $59,115",1110000,Granby,     58.0,"      $3,428,643",2019
"  $94,819",8210000,Greater Fall River Regional Vocational Technical,    131.3,"     $12,449,680",2019
"  $85,549",8230000,Greater Lawrence Regional Vocational Technical,    140.8,"     $12,045,286",2019
"  $87,778",8280000,Greater Lowell Regional Vocational Technical,    190.0,"     $16,677,792",2019
"  $82,430",8250000,Greater New Bedford Regional Vocational Technical,    194.7,"     $16,049,122",2019
"  $71,598",1140000,Greenfield,    157.2,"     $11,255,690",2019
"  $81,239",6730000,Groton-Dunstable,    181.8,"     $14,769,248",2019
"  $69,745",1170000,Hadley,     50.0,"      $3,487,233",2019
"  $81,560",1180000,Halifax,     39.0,"      $3,180,853",2019
"  $82,663",6750000,Hamilton-Wenham,    149.7,"     $12,374,629",2019
"  $80,317",6800000,Hampden-Wilbraham,    219.6,"     $17,637,620",2019
"  $72,465",6830000,Hampshire,     73.0,"      $5,289,920",2019
"  $73,614",1210000,Hancock,      6.5,"        $478,490",2019
"  $83,299",1220000,Hanover,    202.3,"     $16,851,373",2019
"  $93,059",1250000,Harvard,     89.0,"      $8,282,214",2019
"  $57,169",1270000,Hatfield,     41.0,"      $2,343,938",2019
"  $75,097",1280000,Haverhill,    569.0,"     $42,730,134",2019
"  $90,320",6850000,Hawlemont,     10.0,"        $903,198",2019
"  $91,418",1310000,Hingham,    305.6,"     $27,937,345",2019
"  $72,207",1330000,Holbrook,     91.8,"      $6,628,609",2019
"  $73,014",1350000,Holland,     18.5,"      $1,350,765",2019
"  $81,329",1360000,Holliston,    214.8,"     $17,465,425",2019
"  $70,373",1370000,Holyoke,    388.9,"     $27,368,154",2019
"  $71,577",1380000,Hopedale,     92.6,"      $6,627,994",2019
"  $94,343",1390000,Hopkinton,    266.9,"     $25,180,154",2019
"  $78,192",1410000,Hudson,    229.0,"     $17,905,970",2019
"  $79,659",1420000,Hull,     82.8,"      $6,595,765",2019
"  $77,675",1440000,Ipswich,    153.9,"     $11,954,230",2019
"  $75,405",6900000,King Philip,    132.7,"     $10,006,290",2019
"  $71,111",1450000,Kingston,     73.2,"      $5,205,359",2019
"  $74,611",1490000,Lawrence,"  1,055.3","     $78,736,883",2019
"  $70,126",1500000,Lee,     70.1,"      $4,915,864",2019
"  $75,367",1510000,Leicester,    113.2,"      $8,531,550",2019
"  $79,969",1520000,Lenox,     76.5,"      $6,117,633",2019
"  $74,682",1530000,Leominster,    439.2,"     $32,800,267",2019
"  $63,415",1540000,Leverett,     16.5,"      $1,046,340",2019
"  $87,151",1550000,Lexington,    622.4,"     $54,242,578",2019
"  $90,520",1570000,Lincoln,    119.6,"     $10,826,154",2019
" $103,976",6950000,Lincoln-Sudbury,    126.6,"     $13,163,325",2019
"  $71,963",1580000,Littleton,    127.0,"      $9,139,263",2019
"  $75,008",1590000,Longmeadow,    247.3,"     $18,549,518",2019
"  $76,608",1600000,Lowell,"  1,052.9","     $80,660,379",2019
"  $69,967",1610000,Ludlow,    225.8,"     $15,798,501",2019
"  $77,908",1620000,Lunenburg,    110.5,"      $8,608,851",2019
"  $77,606",1630000,Lynn,"  1,124.8","     $87,291,692",2019
"  $93,688",1640000,Lynnfield,    157.4,"     $14,746,621",2019
"  $86,558",1650000,Malden,    468.6,"     $40,561,096",2019
"  $84,807",6980000,Manchester Essex Regional,    127.3,"     $10,795,975",2019
"  $87,993",1670000,Mansfield,    302.4,"     $26,609,223",2019
"  $79,989",1680000,Marblehead,    258.6,"     $20,685,138",2019
"  $86,267",1690000,Marion,     35.8,"      $3,088,359",2019
"  $79,067",1700000,Marlborough,    386.2,"     $30,535,565",2019
"  $74,663",1710000,Marshfield,    325.7,"     $24,317,626",2019
" $102,427",7000000,Martha's Vineyard,     76.3,"      $7,815,214",2019
"  $96,555",7050000,Masconomet,    135.3,"     $13,063,933",2019
"  $77,038",1720000,Mashpee,    140.3,"     $10,808,501",2019
"  $86,003",1730000,Mattapoisett,     38.6,"      $3,319,714",2019
"  $88,992",1740000,Maynard,    112.8,"     $10,038,310",2019
"  $91,236",1750000,Medfield,    205.4,"     $18,739,058",2019
"  $78,910",1760000,Medford,    400.5,"     $31,603,621",2019
"  $82,086",1770000,Medway,    159.2,"     $13,068,120",2019
"  $67,136",1780000,Melrose,    270.3,"     $18,146,835",2019
"  $82,101",7100000,Mendon-Upton,    161.1,"     $13,226,391",2019
"  $76,999",1810000,Methuen,    494.3,"     $38,060,371",2019
"  $75,625",1820000,Middleborough,    222.0,"     $16,788,725",2019
"  $70,901",1840000,Middleton,     69.0,"      $4,892,182",2019
"  $83,592",1850000,Milford,    335.1,"     $28,011,729",2019
"  $78,593",1860000,Millbury,    134.7,"     $10,586,518",2019
"  $88,313",1870000,Millis,     96.6,"      $8,530,998",2019
"  $82,283",1890000,Milton,    310.0,"     $25,507,618",2019
" $106,269",8300000,Minuteman Regional Vocational Technical,     74.8,"      $7,948,911",2019
"  $68,471",7170000,Mohawk Trail,     86.9,"      $5,950,137",2019
"  $75,719",7120000,Monomoy Regional School District,    177.3,"     $13,425,043",2019
"  $64,745",1910000,Monson,     81.9,"      $5,302,584",2019
"  $81,084",8320000,Montachusett Regional Vocational Technical,    117.5,"      $9,527,372",2019
"  $73,640",7150000,Mount Greylock,    104.9,"      $7,724,794",2019
"  $74,932",1960000,Nahant,     10.0,"        $749,316",2019
"  $90,540",1970000,Nantucket,    148.2,"     $13,417,983",2019
"  $66,773",7200000,Narragansett,    100.4,"      $6,703,975",2019
"  $81,378",7250000,Nashoba,    266.6,"     $21,695,268",2019
"  $81,134",8520000,Nashoba Valley Regional Vocational Technical,     66.5,"      $5,395,409",2019
"  $79,634",1980000,Natick,    419.1,"     $33,374,567",2019
"  $86,841",6600000,Nauset,    137.9,"     $11,975,316",2019
"  $95,162",1990000,Needham,    407.4,"     $38,768,865",2019
"  $74,180",2010000,New Bedford,    936.6,"     $69,476,752",2019
"  $64,261",7280000,New Salem-Wendell,     13.2,"        $848,239",2019
"  $83,721",2040000,Newburyport,    191.5,"     $16,032,546",2019
"  $85,701",2070000,Newton,"  1,085.9","     $93,063,073",2019
"  $86,301",2080000,Norfolk,     75.8,"      $6,541,646",2019
"  $76,927",9150000,Norfolk County Agricultural,     55.8,"      $4,292,544",2019
"  $67,864",2090000,North Adams,    124.8,"      $8,469,479",2019
"  $79,388",2110000,North Andover,    312.3,"     $24,792,940",2019
"  $79,414",2120000,North Attleborough,    286.8,"     $22,775,941",2019
"  $63,670",2150000,North Brookfield,     46.1,"      $2,935,201",2019
"  $73,037",7350000,North Middlesex,    245.5,"     $17,930,502",2019
"  $81,759",2170000,North Reading,    200.1,"     $16,359,884",2019
"  $63,789",2100000,Northampton,    231.5,"     $14,767,188",2019
"  $66,311",4060000,Northampton-Smith Vocational Agricultural,     57.0,"      $3,779,717",2019
"  $87,879",7300000,Northboro-Southboro,    117.7,"     $10,343,303",2019
"  $92,733",2130000,Northborough,    132.4,"     $12,276,315",2019
"  $71,529",2140000,Northbridge,    164.8,"     $11,787,968",2019
"  $91,917",8530000,Northeast Metropolitan Regional Vocational Technical,    117.5,"     $10,800,297",2019
"  $82,995",8510000,Northern Berkshire Regional Vocational Technical,     48.1,"      $3,992,055",2019
"  $78,569",2180000,Norton,    179.8,"     $14,126,617",2019
"  $85,328",2190000,Norwell,    164.6,"     $14,041,112",2019
"  $85,067",2200000,Norwood,    271.3,"     $23,079,015",2019
"  $91,687",2210000,Oak Bluffs,     47.4,"      $4,345,955",2019
"  $75,673",8550000,Old Colony Regional Vocational Technical,     56.3,"      $4,260,386",2019
"  $85,316",7400000,Old Rochester,     90.0,"      $7,678,395",2019
"  $75,558",2230000,Orange,     41.9,"      $3,165,862",2019
"  $82,750",2240000,Orleans,     24.6,"      $2,035,661",2019
"  $69,980",2260000,Oxford,    123.0,"      $8,607,546",2019
"  $71,578",2270000,Palmer,    115.7,"      $8,281,609",2019
"  $75,163",8600000,Pathfinder Regional Vocational Technical,     74.2,"      $5,577,105",2019
"  $81,075",2290000,Peabody,    452.9,"     $36,718,753",2019
"  $67,572",2300000,Pelham,     12.2,"        $824,382",2019
"  $82,446",2310000,Pembroke,    201.6,"     $16,621,061",2019
"  $76,001",7450000,Pentucket,    199.9,"     $15,192,569",2019
"  $54,290",2340000,Petersham,     10.8,"        $586,332",2019
"  $67,085",7500000,Pioneer Valley,     61.0,"      $4,092,167",2019
"  $65,703",2360000,Pittsfield,    489.9,"     $32,188,013",2019
"  $76,118",2380000,Plainville,     54.0,"      $4,110,369",2019
"  $73,037",2390000,Plymouth,    640.9,"     $46,809,420",2019
"  $78,139",2400000,Plympton,     18.3,"      $1,429,941",2019
"  $93,096",2420000,Provincetown,     18.4,"      $1,712,964",2019
"  $74,098",7530000,Quabbin,    140.6,"     $10,418,247",2019
"  $69,260",7780000,Quaboag Regional,    101.1,"      $7,002,183",2019
"  $80,916",2430000,Quincy,    708.8,"     $57,352,987",2019
"  $66,823",7550000,Ralph C Mahar,     61.4,"      $4,103,622",2019
"  $69,527",2440000,Randolph,    249.8,"     $17,367,824",2019
"  $77,458",2460000,Reading,    317.9,"     $24,624,090",2019
"  $85,387",2480000,Revere,    556.9,"     $47,551,865",2019
"  $70,298",2490000,Richmond,     21.5,"      $1,511,406",2019
"  $86,819",2500000,Rochester,     39.1,"      $3,394,622",2019
"  $71,942",2510000,Rockland,    174.1,"     $12,525,138",2019
"  $73,957",2520000,Rockport,     92.0,"      $6,804,068",2019
"  $74,577",2530000,Rowe,      8.3,"        $618,990",2019
"  $97,826",2580000,Salem,    342.5,"     $33,505,377",2019
"  $80,571",2610000,Sandwich,    198.7,"     $16,009,456",2019
"  $79,970",2620000,Saugus,    202.8,"     $16,217,880",2019
"  $41,937",2630000,Savoy,      5.5,"        $230,652",2019
"  $90,907",2640000,Scituate,    242.0,"     $21,999,448",2019
"  $81,481",2650000,Seekonk,    158.8,"     $12,939,121",2019
"  $92,447",2660000,Sharon,    260.9,"     $24,119,363",2019
"  $96,161",8710000,Shawsheen Valley Regional Vocational Technical,    126.3,"     $12,145,125",2019
"  $98,203",2690000,Sherborn,     32.6,"      $3,201,428",2019
